0.388681	122
0.605681	123
0.822681	124
1.040681	125
1.307681	126
1.765681	127
1.981681	128
2.199681	129
2.417681	130
2.635681	131
3.655681	133
3.873681	134
4.069681	135
4.287681	136
4.525681	137
4.989681	138
5.206681	139
5.424681	140
5.641681	141
5.851681	142
6.076681	143
6.294681	144
6.511681	145
6.873681	146
8.206681	148
8.424681	149
8.641681	150
8.859681	151
9.047681	152
9.243681	153
9.461681	154
9.648681	155
9.866681	156
10.574681	157
10.777681	158
10.980681	159
11.230681	160
12.474681	162
12.743681	163
12.961681	164
13.177681	165
13.344681	166
13.562681	167
13.779681	168
13.996681	169
14.214681	170
15.163681	171
15.598681	172
16.032681	173
16.250681	174
16.468681	175
16.669681	176
16.902681	177
17.359681	178
