-0.043402	112
0.489598	113
0.823598	114
1.456598	115
1.623598	116
1.839598	117
2.006598	118
2.323598	119
2.489598	120
2.656598	121
2.876598	122
3.111598	123
3.278598	124
3.523598	125
4.078598	126
4.431598	127
4.913598	128
5.134598	129
5.356598	130
5.789598	131
5.978598	132
6.323598	133
6.656598	134
6.844598	135
7.011598	136
7.494598	137
7.661598	138
7.856598	139
8.088598	140
8.304598	141
8.483598	142
8.794598	143
9.989598	144
10.091598	145
10.509598	146
10.805598	147
11.037598	148
11.450598	149
11.903598	150
12.350598	151
12.953598	152
13.331598	153
13.661598	154
14.143598	155
14.578598	156
15.031598	157
15.522598	158
15.978598	159
16.389598	160
16.944598	161
17.278598	162
17.765598	163
17.968598	164
18.212598	165
18.389598	166
18.656598	167
18.875598	168
19.107598	169
20.011598	170
20.178598	171
20.344598	172
20.441598	173
20.728598	174
20.922598	175
