0.069085	153
0.751085	154
1.899085	156
2.183085	158
2.413085	159
2.488085	160
3.778085	161
4.235085	162
4.428085	163
4.834085	164
5.170085	165
5.322085	166
7.282085	168
7.974085	169
8.299085	170
8.644085	171
8.944085	172
9.475085	173
9.485085	175
9.642085	176
9.746085	177
10.757085	179
11.123085	180
11.485085	181
11.824085	182
12.149085	183
12.545085	184
12.871085	185
12.999085	186
13.155085	188
14.405085	190
14.864085	191
15.044085	193
15.420085	194
15.847085	195
16.050085	196
16.222085	197
16.481085	198
16.585085	199
16.690085	200
17.867085	201
18.782085	202
19.158085	203
19.503085	204
19.783085	205
20.529085	206
21.627085	208
22.006085	209
22.348085	210
22.648085	211
23.033085	212
23.181085	213
23.541085	214
23.760085	215
23.923085	216
24.058085	217
