-0.018838	112
0.406162	113
1.349162	114
1.595162	115
1.812162	116
2.558162	117
2.783162	118
2.994162	119
3.217162	120
3.508162	121
3.747162	122
5.153162	123
5.587162	124
6.239162	125
6.558162	126
7.428162	127
8.080162	128
8.298162	129
8.732162	130
9.333162	131
10.022162	132
10.232162	133
10.696162	134
11.131162	135
11.783162	136
12.001162	137
12.508162	138
12.942162	139
13.160162	140
13.377162	141
13.696162	142
13.891162	143
14.247162	144
14.761162	145
15.001162	146
15.217162	147
15.435162	148
15.653162	149
15.870162	150
16.118162	151
17.058162	153
17.276162	154
17.493162	155
17.928162	156
18.362162	157
19.015162	158
19.232162	159
19.768162	160
20.203162	161
22.138162	162
22.573162	163
22.820162	164
23.232162	165
23.543162	166
23.792162	167
24.036162	168
