0.308675	175
0.927675	176
1.548675	177
2.103675	178
2.178675	179
2.428675	180
2.870675	181
2.928675	182
3.221675	183
3.565675	184
3.878675	185
4.569675	186
6.797675	187
7.128675	188
7.378675	189
7.614675	190
7.874675	191
8.087675	192
8.397675	193
8.716675	194
9.042675	195
9.344675	196
9.654675	197
10.054675	198
10.323675	199
10.829675	200
11.834675	201
12.650675	202
12.748675	203
13.418675	204
13.753675	205
14.278675	206
14.920675	207
15.206675	208
16.870675	209
17.370675	210
18.645675	211
18.895675	212
19.145675	213
19.395675	214
19.670675	215
19.920675	216
20.170675	217
20.420675	218
20.670675	219
21.670675	220
22.520675	221
22.770675	222
23.020675	223
23.270675	224
25.540675	225
25.989675	226
26.463675	227
26.887675	228
27.221675	229
27.553675	230
27.987675	231
28.320675	232
28.653675	233
29.062675	234
29.395675	235
29.753675	236
30.287675	237
30.537675	238
30.787675	239
31.037675	240
31.362675	241
32.103675	242
33.287675	243
33.787675	244
34.362675	245
34.862675	246
35.362675	247
35.612675	248
35.862675	249
37.883675	250
38.169675	251
38.430675	252
38.683675	253
38.987675	254
39.287675	255
39.587675	256
