0.310204081	611.946	0.587755102	0.8	175
0.910204081	551.865	0.506122448	0.8	176
1.453061224	513.353	0.657142857	0.8	177
2.146938775	516.012	0.175510204	0.8	179
2.346938775	460.565	0.546938775	0.8	180
2.959183673	411.076	0.285714285	0.8	182
3.277551020	378.458	0.293877551	0.8	183
3.604081632	348.428	0.200000000	0.8	184
3.824489795	301.495	0.293877551	0.8	185
4.452426303	465.35	2.229206349	0.8	186
6.734693877	430.644	0.310204081	0.8	187
7.089795918	472.619	0.208163265	0.8	188
7.310204081	521.373	0.269387755	0.8	189
7.612244897	566.308	0.234013605	0.8	190
7.857142857	615.116	0.240816326	0.8	191
8.118367346	707.207	0.297959183	0.8	192
8.449160997	615.116	0.362811791	0.8	193
8.858412698	560.486	0.182857142	0.8	194
9.049977324	508.075	0.185759637	0.8	195
9.302494331	453.481	0.365714285	0.8	196
9.734965986	408.958	0.217687074	0.8	197
9.961360544	374.567	0.107392290	0.8	198
10.074557823	413.206	0.211882086	0.8	199
10.832653061	421.835	1.195918367	0.8	200
12.081632653	421.835	0.616326530	0.8	201
12.722448979	460.565	0.595918367	0.8	203
13.338775510	428.425	0.412244897	0.8	204
13.775238095	370.716	0.383673469	0.8	205
14.191836734	337.792	0.359183673	0.8	206
14.965260770	372.637	1.758911564	0.8	208
16.764807256	350.233	0.458594104	0.8	209
17.293061224	611.946	1.329342403	0.8	210
18.657142857	608.792	0.212244897	0.8	211
18.902040816	551.865	0.163265306	0.8	212
19.089795918	516.012	0.175510204	0.8	213
19.338775510	455.83	0.215328798	0.8	214
19.606349206	413.206	0.232199546	0.8	215
19.853061224	370.716	0.212244897	0.8	216
20.102040816	341.301	0.215419501	0.8	217
20.331972789	309.386	0.186394557	0.8	218
20.530612244	344.846	0.628571428	0.8	219
21.513287981	344.846	0.976507936	0.8	220
22.494331065	299.941	0.327981859	0.8	222
22.828117913	276.142	0.406349206	0.8	223
23.280907029	280.455	1.628299319	0.8	224
25.547755102	605.655	0.510839002	0.8	225
26.081814058	537.79	0.348299319	0.8	226
26.447528344	608.792	0.388934240	0.8	227
26.853877551	540.576	0.336689342	0.8	228
27.219591836	508.075	0.267029478	0.8	229
27.504036281	540.576	0.330884353	0.8	230
27.898775510	497.682	0.330884353	0.8	231
28.258684807	448.819	0.365714285	0.8	232
28.624399092	508.075	0.365714285	0.8	233
29.019138321	462.951	0.278639455	0.8	234
29.326802721	421.835	0.429569160	0.8	235
29.797006802	453.481	0.476009070	0.8	236
30.313650793	417.498	0.406349206	0.8	237
30.783854875	368.806	0.115646258	0.8	238
30.911564625	365.014	0.122448979	0.8	239
31.053061224	334.319	0.187755102	0.8	240
31.330612244	332.596	0.272562358	0.8	241
32.072562358	337.792	1.137777777	0.8	242
33.326439909	279.01	0.487619047	0.8	243
33.831473922	301.495	0.505034013	0.8	244
34.365532879	341.301	0.487619047	0.8	245
34.870566893	382.39	0.528253968	0.8	246
35.433650793	348.428	0.272834467	0.8	247
35.741315192	309.386	0.307664399	0.8	248
36.107029478	283.369	1.497687074	0.8	249
37.860136054	563.389	0.243809523	0.8	250
38.138775510	605.655	0.243809523	0.8	251
38.400000000	563.389	0.208979591	0.8	252
38.655419501	537.79	0.284444444	0.8	253
38.957278911	455.83	0.232199546	0.8	254
39.218503401	546.191	0.220589569	0.8	255
39.526167800	566.308	2.275555555	0.8	256
