81.813	175
82.432	176
83.053	177
83.608	178
83.683	179
83.933	180
84.375	181
84.433	182
84.726	183
85.07	184
85.383	185
86.074	186
88.302	187
88.633	188
88.883	189
89.119	190
89.379	191
89.592	192
89.902	193
90.221	194
90.547	195
90.849	196
91.159	197
91.559	198
91.828	199
92.334	200
93.339	201
94.155	202
94.253	203
94.923	204
95.258	205
95.783	206
96.425	207
96.711	208
98.375	209
98.875	210
100.15	211
100.4	212
100.65	213
100.9	214
101.175	215
101.425	216
101.675	217
101.925	218
102.175	219
103.175	220
104.025	221
104.275	222
104.525	223
104.775	224
107.045	225
107.494	226
107.968	227
108.392	228
108.726	229
109.058	230
109.492	231
109.825	232
110.158	233
110.567	234
110.9	235
111.258	236
111.792	237
112.042	238
112.292	239
112.542	240
112.867	241
113.608	242
114.792	243
115.292	244
115.867	245
116.367	246
116.867	247
117.117	248
117.367	249
119.388	250
119.674	251
119.935	252
120.188	253
120.492	254
120.792	255
121.092	256
