0.19983	102
0.68783	103
1.59383	104
2.13883	105
3.05583	106
3.35783	107
3.61283	108
4.03083	109
5.40983	110
5.58883	111
5.76783	112
6.74883	113
6.94583	114
7.16683	115
7.39883	116
7.69983	117
8.18783	118
9.05883	119
9.52883	120
9.98683	121
10.57083	122
10.92783	123
11.10683	124
11.43783	125
12.83183	126
13.28383	127
13.80683	128
14.73183	129
14.94083	130
15.11883	131
16.59383	132
17.52283	134
18.55583	135
18.81083	136
19.06683	137
20.35483	138
21.22583	140
22.19583	141
22.44483	142
22.74683	143
23.57083	144
23.80283	145
24.01183	146
24.60383	147
