0.024671201	889.992	0.329433106	0.8	122
0.365306122	1015.4	0.528571428	0.8	123
0.896870748	911.581	0.158730158	0.8	124
1.059410430	788.98	0.473106575	0.8	125
1.564444444	755.103	0.420861678	0.8	126
2.002721088	797.685	0.278639455	0.8	127
2.287165532	890.188	0.444081632	0.8	128
2.751564625	797.685	0.330884353	0.8	129
3.088253968	754.214	0.182857142	0.8	130
3.280000000	661.951	1.360544217	0.8	131
4.649795918	742.777	0.243809523	0.8	133
4.902312925	784.664	0.408163265	0.8	134
5.314467120	745.366	0.188662131	0.8	135
5.508934240	665.592	0.307664399	0.8	136
5.834013605	593.164	0.676281179	0.8	137
6.514285714	661.951	0.297959183	0.8	138
6.824489795	750.971	0.408163265	0.8	139
7.238820861	658.511	0.136417233	0.8	140
7.375238095	592.165	0.168344671	0.8	141
7.549387755	592.165	0.380226757	0.8	142
7.935419501	554.956	0.499229024	0.8	143
8.443356009	551.691	0.272834467	0.8	144
8.722448979	503.152	0.216326530	0.8	145
8.951020408	545	0.800000000	0.8	146
10.497959183	497.662	0.330612244	0.8	148
10.832653061	552.335	0.244897959	0.8	149
11.085714285	600	0.281632653	0.8	150
11.371972789	672.935	0.487619047	0.8	151
11.865396825	603.007	0.191564625	0.8	152
12.074376417	552.335	0.267029478	0.8	153
12.347210884	552.335	0.522448979	0.8	154
12.869659863	508.703	0.179954648	0.8	155
13.055419501	445	0.754648526	0.8	156
13.815873015	596.427	0.551473922	0.8	157
14.390566893	555.373	0.284444444	0.8	158
14.686621315	603.007	0.255419501	0.8	159
14.959455782	669.253	1.091337868	0.8	160
16.596462585	754.214	0.232925170	0.8	162
16.831564625	795.342	0.315646258	0.8	163
17.147936507	879.25	0.301859410	0.8	164
17.452698412	795.342	0.385487528	0.8	165
17.841632653	758.676	0.113197278	0.8	166
18.015782312	670.27	0.249614512	0.8	167
18.326349206	592.165	0.275736961	0.8	168
18.613696145	551.691	0.287346938	0.8	169
18.906848072	602.739	1.323537414	0.8	170
20.273922902	551.691	0.551473922	0.8	171
20.831201814	670.27	0.757551020	0.8	172
21.609070294	602.739	0.281541950	0.8	173
21.893514739	548.446	0.354104308	0.8	174
22.253424036	545.219	0.580498866	0.8	175
22.839727891	510.96	0.127709750	0.8	176
22.976145124	446.124	0.708208616	0.8	177
23.690158730	496.107	0.952018140	0.8	178
