0.063265306	886.367	0.302040816	0.8	122
0.365306122	991.823	0.422448979	0.8	123
0.793877551	898.069	0.270204081	0.8	124
1.065215419	786.21	0.313469387	0.8	125
1.381587301	758.716	0.620453514	0.8	126
2.004081632	789.162	0.259183673	0.8	127
2.263265306	884.709	0.383673469	0.8	128
2.651020408	795.098	0.400000000	0.8	129
3.053061224	775.967	0.359183673	0.8	130
3.416326530	664.214	1.265306122	0.8	131
4.681723356	747.429	0.252517006	0.8	133
4.934693877	771.617	0.381632653	0.8	134
5.318367346	748.83	0.220408163	0.8	135
5.539795918	662.971	0.277551020	0.8	136
5.820408163	591.372	0.692789115	0.8	137
6.513696145	659.255	0.315873015	0.8	138
6.830612244	746.029	0.295918367	0.8	139
7.128571428	659.255	0.282176870	0.8	140
7.418367346	584.761	0.334693877	0.8	141
7.755102040	573.907	0.216326530	0.8	142
7.973469387	548.673	0.302040816	0.8	143
8.280612244	542.673	0.430839002	0.8	144
8.712244897	498.674	0.203492063	0.8	145
8.916326530	541.524	0.684693877	0.8	146
10.512834467	491.255	0.322176870	0.8	148
10.836462585	540.511	0.248163265	0.8	149
11.086077097	583.667	0.325079365	0.8	150
11.414058956	667.958	0.455328798	0.8	151
11.871201814	590.265	0.223696145	0.8	152
12.097596371	546.621	0.285056689	0.8	153
12.383673469	540.511	0.485714285	0.8	154
12.875464852	491.255	0.191564625	0.8	155
13.072834467	441.497	0.756099773	0.8	156
13.840544217	580.395	0.596462585	0.8	157
14.444263038	549.702	0.232199546	0.8	158
14.701133786	591.372	0.266213151	0.8	159
14.983673469	662.971	0.873469387	0.8	160
16.626938775	751.641	0.201723356	0.8	162
16.834467120	792.125	0.372970521	0.8	163
17.214693877	874.819	0.256870748	0.8	164
17.481723356	790.642	0.307664399	0.8	165
17.789387755	746.029	0.229297052	0.8	166
18.028571428	660.491	0.302040816	0.8	167
18.334693877	579.309	0.281632653	0.8	168
18.628571428	551.766	0.289795918	0.8	169
18.926530612	591.372	1.343038548	0.8	170
20.281179138	552.481	0.539138321	0.8	171
20.830476190	679.877	0.720544217	0.8	172
21.567346938	590.909	0.338775510	0.8	173
21.910929705	546.149	0.359909297	0.8	174
22.279546485	546.149	0.560181405	0.8	175
22.848979591	500.915	0.144897959	0.8	176
22.997959183	452.42	0.634693877	0.8	177
23.637913832	499.953	0.949841269	0.8	178
